Date,Open,Close,High,Low,Volume,Amount,Avg_Price,Return,Volatility,Revenue,Net Income,Gross Profit,EPS,Total Assets,Total Liabilities,Total Equity,Cash and Cash Equivalents,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Stock
2023-07-01,61663.396,64372.846,66098.146,59038.997,791861471,27001665424.0,62037.00885,4.600037021933812,1.6304995023452369,24660000000.0,-1277000000.0,8646000000.0,-0.31,185600000000.0,81160000000.0,104500000000.0,8348999999.999999,1023000000.0,-11330000000.0,7511000000.0,INTC
2023-08-01,64433.596,63759.271,64676.596,59968.472,716172370,24466188912.0,62621.66147826087,-0.9531581064475492,1.4226253120808732,24660000000.0,-1277000000.0,8646000000.0,-0.31,185600000000.0,81160000000.0,104500000000.0,8348999999.999999,1023000000.0,-11330000000.0,7511000000.0,INTC
2023-09-01,64549.021,64257.421,69746.912,61936.771,841416372,30917626432.0,65442.653300000005,0.7812981425085574,1.460432642601031,38820000000.0,-980000000.0,14660000000.0,-0.23,188800000000.0,83150000000.0,105700000000.0,7620999999.999999,6847000000.0,-18720000000.0,8353000000.0,INTC
2023-10-01,64330.321,65411.671,66286.471,60120.347,795494542,28079332640.0,64235.88245454546,1.7962905794180584,1.777317974330756,38820000000.0,-980000000.0,14660000000.0,-0.23,188800000000.0,83150000000.0,105700000000.0,7620999999.999999,6847000000.0,-18720000000.0,8353000000.0,INTC
2022-01-01,7850.76,6841.32,7917.72,6175.56,41682574,23118990672.0,6866.375999999999,-13.280703355541355,2.31839038103673,4680000000.0,328000000.0,3755000000.0,1.18,26300000000.0,10710000000.0,15600000000.0,1257000000.0,230000000.0,-4682000000.0,3072000000.0,INTU
2022-02-01,6855.36,5871.0,7138.08,5581.68,33932863,17507729808.0,6460.452631578948,-14.183227798144216,3.064238740400458,4680000000.0,328000000.0,3755000000.0,1.18,26300000000.0,10710000000.0,15600000000.0,1257000000.0,230000000.0,-4682000000.0,3072000000.0,INTU
2022-03-01,5892.12,5948.64,6093.0,5254.92,48114157,22272054976.0,5735.942608695652,1.3224322943280686,3.0263328128802733,4680000000.0,328000000.0,3755000000.0,1.18,26300000000.0,10710000000.0,15600000000.0,1257000000.0,230000000.0,-4682000000.0,3072000000.0,INTU
2022-04-01,5946.24,5211.72,6271.08,5180.64,33249299,15458223520.0,5776.104,-12.388041636407651,3.0854106939743886,10310000000.0,2122000000.0,8605000000.0,7.6,28510000000.000004,11550000000.0,16960000000.0,3531000000.0,3550000000.0,-5110000000.0,2629000000.0,INTU
2022-05-01,5227.68,5160.24,5566.92,4259.04,51920606,20009333360.0,4820.085714285715,-0.987773710022799,4.174571018520836,10310000000.0,2122000000.0,8605000000.0,7.6,28510000000.000004,11550000000.0,16960000000.0,3531000000.0,3550000000.0,-5110000000.0,2629000000.0,INTU
2022-06-01,5229.24,4812.0,5313.72,4449.36,36362547,14206372240.0,4898.394285714286,-6.748523324496536,3.2392238770806365,10310000000.0,2122000000.0,8605000000.0,7.6,28510000000.000004,11550000000.0,16960000000.0,3531000000.0,3550000000.0,-5110000000.0,2629000000.0,INTU
2022-07-01,4776.72,5668.92,5709.84,4644.06,29593968,12201020832.0,5122.848,17.807980049875315,2.457394581656158,12730000000.0,2066000000.0,10460000000.0,7.38,27730000000.0,11290000000.0,16440000000.0,2796000000.0,3889000000.0,-5421000000.0,1732000000.0,INTU
2022-08-01,5580.36,5376.24,6084.84,5332.8,34212514,15809093600.0,5748.153913043479,-5.162888169175083,2.0437854007496354,12730000000.0,2066000000.0,10460000000.0,7.38,27730000000.0,11290000000.0,16440000000.0,2796000000.0,3889000000.0,-5421000000.0,1732000000.0,INTU
2022-09-01,5323.56,4842.72,5714.76,4831.32,33642330,14003150304.0,5215.5542857142855,-9.9236641221374,2.229996840935845,12730000000.0,2066000000.0,10460000000.0,7.38,27730000000.0,11290000000.0,16440000000.0,2796000000.0,3889000000.0,-5421000000.0,1732000000.0,INTU
2022-10-01,4866.72,5334.24,5449.8,4656.36,31806895,12875020208.0,5088.645714285714,10.149667955198716,2.535659953716202,2597000000.0,40000000.0,1962000000.0,0.14,27090000000.0,11020000000.0,16069999999.999998,2125000000.0,328000000.0,-256000000.0,-913000000.0,INTU
2022-11-01,5406.0,5095.32,5413.908,4435.8,47582714,18440734736.0,4848.394285714286,-4.478988571942766,3.884760756413656,2597000000.0,40000000.0,1962000000.0,0.14,27090000000.0,11020000000.0,16069999999.999998,2125000000.0,328000000.0,-256000000.0,-913000000.0,INTU
2022-12-01,5098.92,4874.88,5508.0,4702.08,31906518,12740443840.0,4955.337142857143,-4.326322978733421,2.4878099076729008,2597000000.0,40000000.0,1962000000.0,0.14,27090000000.0,11020000000.0,16069999999.999998,2125000000.0,328000000.0,-256000000.0,-913000000.0,INTU
2023-01-01,4964.64,5285.64,5358.0,4651.68,28364957,11285936928.0,4984.614,8.426053564395431,2.157596997878034,5638000000.0,208000000.0,4271000000.0,0.74,27200000000.0,11360000000.0,15840000000.0,1547000000.0,612000000.0,-704000000.0,-1355000000.0,INTU
2023-02-01,5257.8,5099.76,5708.88,4937.88,30780429,12856920192.0,5226.631578947368,-3.516698072513458,2.415358100887544,5638000000.0,208000000.0,4271000000.0,0.74,27200000000.0,11360000000.0,15840000000.0,1547000000.0,612000000.0,-704000000.0,-1355000000.0,INTU
2023-03-01,5073.6,5563.56,5590.08,4822.2,41494221,17200608192.0,5201.248695652174,9.09454562567651,2.0550686104549363,5638000000.0,208000000.0,4271000000.0,0.74,27200000000.0,11360000000.0,15840000000.0,1547000000.0,612000000.0,-704000000.0,-1355000000.0,INTU
2023-04-01,5529.72,5550.36,5772.96,5178.24,25707128,11230641888.0,5487.625263157895,-0.2372581584453303,1.841154143504655,11660000000.0,2295000000.0,9348000000.0,8.17,28920000000.0,11330000000.0,17590000000.0,3745000000.000001,4204000000.0,-549000000.0,-2904000000.0,INTU
2023-05-01,5524.44,5252.4,5751.96,5025.6,49566759,21126199456.0,5374.9745454545455,-5.368300434566409,2.2291388034987176,11660000000.0,2295000000.0,9348000000.0,8.17,28920000000.0,11330000000.0,17590000000.0,3745000000.000001,4204000000.0,-549000000.0,-2904000000.0,INTU
2023-06-01,5234.04,5721.24,5772.0,5218.08,34935966,15544997056.0,5575.874285714286,8.926205163353895,1.7761535839346907,11660000000.0,2295000000.0,9348000000.0,8.17,28920000000.0,11330000000.0,17590000000.0,3745000000.000001,4204000000.0,-549000000.0,-2904000000.0,INTU
2023-07-01,5655.84,6372.72,6402.0,5553.24,32114146,15571576816.0,6022.308,11.387041969922617,1.424779221187475,14369999999.999998,2384000000.0,11390000000.0,8.49,27780000000.0,10510000000.0,17270000000.0,2848000000.0,5046000000.0,-922000000.0,-4269000000.0,INTU
2023-08-01,6359.04,6734.04,6772.32,5965.44,29909198,15158709552.0,6287.561739130435,5.66979249049071,1.5157532059942318,14369999999.999998,2384000000.0,11390000000.0,8.49,27780000000.0,10510000000.0,17270000000.0,2848000000.0,5046000000.0,-922000000.0,-4269000000.0,INTU
2023-09-01,6776.28,6363.6,6936.0,6234.6,25868387,13736651824.0,6605.447999999999,-5.501006825026278,1.1191771193032038,14369999999.999998,2384000000.0,11390000000.0,8.49,27780000000.0,10510000000.0,17270000000.0,2848000000.0,5046000000.0,-922000000.0,-4269000000.0,INTU
2023-10-01,6362.28,6182.52,6844.56,5925.84,31635728,16276408928.0,6435.354545454545,-2.845559117480667,1.7237139868637297,2978000000.0,241000000.0,2256000000.0,0.86,28490000000.0,11500000000.0,16990000000.0,1734000000.0,-97000000.0,210000000.0,849000000.0,INTU
2022-01-01,200.78,204.9,218.92,200.56,2064539,198451925.0,211.129,2.6244615846939823,1.212018420251118,1483000000.0,93100000.0,434900000.0,3.78,1571000000.0,537900000.0,1033000000.0,141800000.0,93200000.0,-36200000.0,-20000000.0,IOSP
2022-02-01,204.58,209.98,220.0,197.24,1536766,145564289.0,207.63473684210527,2.479258174719368,1.7070617409807949,1483000000.0,93100000.0,434900000.0,3.78,1571000000.0,537900000.0,1033000000.0,141800000.0,93200000.0,-36200000.0,-20000000.0,IOSP
2022-03-01,208.82,204.08,216.5,196.46,1880439,176298880.0,206.56782608695653,-2.809791408705576,2.014908936309773,472400000.0,36500000.0,139300000.0,1.47,1623999999.9999998,554900000.0,1069000000.0,105600000.0,-29000000.0,-8400000.0,900000.0,IOSP
2022-04-01,205.26,209.6,213.24,198.12,1626736,152398567.0,206.337,2.704821638573107,1.4647256287782475,472400000.0,36500000.0,139300000.0,1.47,1623999999.9999998,554900000.0,1069000000.0,105600000.0,-29000000.0,-8400000.0,900000.0,IOSP
2022-05-01,211.05,224.3,233.98,207.14,2591574,261783618.0,221.8571428571429,7.013358778625967,1.4159166132491745,472400000.0,36500000.0,139300000.0,1.47,1623999999.9999998,554900000.0,1069000000.0,105600000.0,-29000000.0,-8400000.0,900000.0,IOSP
2022-06-01,225.92,211.82,232.39,192.66,2497055,237952921.0,213.5342857142857,-5.563976816763272,1.8413091818884868,940000000.0,68800000.0,279100000.0,2.77,1638000000.0,569300000.0,1069000000.0,71400000.0,-36500000.0,-17400000.0,-16300000.0,IOSP
2022-07-01,210.82,224.24,225.37,198.1,1570495,149672757.0,211.422,5.863468983098863,1.2814363610081692,940000000.0,68800000.0,279100000.0,2.77,1638000000.0,569300000.0,1069000000.0,71400000.0,-36500000.0,-17400000.0,-16300000.0,IOSP
2022-08-01,222.66,207.16,228.36,205.96,1706683,168544762.0,217.75565217391303,-7.616839100963258,1.4711964367540429,940000000.0,68800000.0,279100000.0,2.77,1638000000.0,569300000.0,1069000000.0,71400000.0,-36500000.0,-17400000.0,-16300000.0,IOSP
2022-09-01,205.34,191.58,206.94,189.46,2114054,186768186.0,197.50571428571428,-7.5207569028769905,1.8191180814376884,1453000000.0,107500000.0,435100000.0,4.34,1669000000.0000002,577300000.0,1092000000.0,100500000.0,3300000.0,-27000000.0,-16700000.0,IOSP
2022-10-01,193.12,220.22,221.08,186.5,1680287,153564671.0,203.38952380952384,14.949368410063668,1.6633136937505404,1453000000.0,107500000.0,435100000.0,4.34,1669000000.0000002,577300000.0,1092000000.0,100500000.0,3300000.0,-27000000.0,-16700000.0,IOSP
2022-11-01,221.92,243.32,252.85,207.88,1801422,191411654.0,234.6742857142857,10.48951048951048,2.0766888382876925,1453000000.0,107500000.0,435100000.0,4.34,1669000000.0000002,577300000.0,1092000000.0,100500000.0,3300000.0,-27000000.0,-16700000.0,IOSP
2022-12-01,244.16,227.26,246.14,224.8,2498639,262847832.0,233.6190476190476,-6.6003616636528095,1.160813566253022,1964000000.0,133000000.0,586700000.0,5.37,1604000000.0,563300000.0,1040000000.0,147100000.0,81700000.0,-42100000.0,-33700000.0,IOSP
2023-01-01,227.7,247.58,247.58,224.36,1338716,144287963.0,238.283,8.94130071283994,1.1663745168247788,1964000000.0,133000000.0,586700000.0,5.37,1604000000.0,563300000.0,1040000000.0,147100000.0,81700000.0,-42100000.0,-33700000.0,IOSP
2023-02-01,246.54,240.46,253.54,225.54,1938388,216877797.0,246.2273684210526,-2.8758381129331934,1.4215363951179787,1964000000.0,133000000.0,586700000.0,5.37,1604000000.0,563300000.0,1040000000.0,147100000.0,81700000.0,-42100000.0,-33700000.0,IOSP
2023-03-01,240.36,226.88,244.24,210.73,2771622,285579399.0,227.65391304347827,-5.647508941196044,1.8237759640902969,509600000.0,33200000.0,147800000.0,1.34,1623999999.9999998,543500000.0,1081000000.0,147500000.0,21800000.0,-22000000.0,400000.0,IOSP
2023-04-01,227.64,224.8,238.06,219.86,1597061,166018582.0,229.7831578947369,-0.9167842031029494,1.1617800781649852,509600000.0,33200000.0,147800000.0,1.34,1623999999.9999998,543500000.0,1081000000.0,147500000.0,21800000.0,-22000000.0,400000.0,IOSP
2023-05-01,224.24,207.64,233.9,207.5,1782902,174279645.0,217.16909090909093,-7.63345195729539,0.9786704577639695,509600000.0,33200000.0,147800000.0,1.34,1623999999.9999998,543500000.0,1081000000.0,147500000.0,21800000.0,-22000000.0,400000.0,IOSP
2023-06-01,208.3,223.8,229.48,206.39,1796426,178532316.0,221.38047619047617,7.782700828356792,1.8506567140428305,990000000.0,62100000.0,298200000.0,2.5,1611000000.0,516000000.0,1095000000.0,165900000.0,76800000.0,-39300000.0,-18800000.0,IOSP
2023-07-01,223.04,237.2,243.58,217.22,1451335,150192013.0,229.214,5.987488829311882,1.1184551254411568,990000000.0,62100000.0,298200000.0,2.5,1611000000.0,516000000.0,1095000000.0,165900000.0,76800000.0,-39300000.0,-18800000.0,IOSP
2023-08-01,236.56,237.76,246.74,228.04,1692505,179522774.0,235.18869565217392,0.2360876897133268,1.3450985086313143,990000000.0,62100000.0,298200000.0,2.5,1611000000.0,516000000.0,1095000000.0,165900000.0,76800000.0,-39300000.0,-18800000.0,IOSP
2023-09-01,239.62,227.32,244.17,221.08,1999517,208976421.0,230.822,-4.390982503364738,1.6545931547819142,1454000000.0,101300000.0,435400000.0,4.08,1619000000.0000002,490500000.0,1128000000.0,207200000.0,134900000.0,-56000000.0,-18600000.0,IOSP
2023-10-01,226.36,218.92,229.84,214.31,1281892,127451335.0,221.4672727272728,-3.6952313918704895,0.8749743411724233,1454000000.0,101300000.0,435400000.0,4.08,1619000000.0000002,490500000.0,1128000000.0,207200000.0,134900000.0,-56000000.0,-18600000.0,IOSP
2022-01-01,233.694,217.372,236.376,195.624,2001837,193081422.0,214.18375,-6.879150066401063,1.7142405337735818,879500000.0,87410000.0,556900000.0,2.76,1145000000.0,407000000.0,738300000.0,159600000.0,119600000.0,-187900000.0,78190000.0,IPAR
2022-02-01,217.19,205.04,222.151,194.49,1568135,150171712.0,211.10647368421053,-5.673223782271874,1.5839265745364828,879500000.0,87410000.0,556900000.0,2.76,1145000000.0,407000000.0,738300000.0,159600000.0,119600000.0,-187900000.0,78190000.0,IPAR
2022-03-01,204.007,196.272,205.688,176.893,2441886,208614089.0,190.3975652173913,-4.276238782676556,2.0839723474629444,250700000.0,35300000.0,158700000.0,1.11,1162000000.0,404000000.0,758200000.0,110100000.0,-23940000.0,-11800000.0,-20030000.0,IPAR
2022-04-01,196.171,183.474,201.456,178.695,1959401,167139695.0,189.6451,-6.5205429200293485,1.4779423729778818,250700000.0,35300000.0,158700000.0,1.11,1162000000.0,404000000.0,758200000.0,110100000.0,-23940000.0,-11800000.0,-20030000.0,IPAR
2022-05-01,183.474,167.416,185.878,153.97,2545532,189281652.0,168.72704761904762,-8.752193771324546,3.3273765145983294,250700000.0,35300000.0,158700000.0,1.11,1162000000.0,404000000.0,758200000.0,110100000.0,-23940000.0,-11800000.0,-20030000.0,IPAR
2022-06-01,167.902,166.93,169.947,149.636,2551388,179652463.0,161.93561904761904,-0.2902948344244205,1.9806660048563616,495400000.0,62920000.0,312400000.0,1.98,1102000000.0,379400000.0,723000000.0,52240000.0,-28510000.0,-28050000.0,-59020000.0,IPAR
2022-07-01,166.302,188.01,188.091,158.435,1602000,122835706.0,172.64825000000002,12.628047684658238,1.792662542251855,495400000.0,62920000.0,312400000.0,1.98,1102000000.0,379400000.0,723000000.0,52240000.0,-28510000.0,-28050000.0,-59020000.0,IPAR
2022-08-01,188.617,177.986,195.239,177.966,1616999,134507124.0,187.42543478260868,-5.33163129620765,1.4959284031762423,495400000.0,62920000.0,312400000.0,1.98,1102000000.0,379400000.0,723000000.0,52240000.0,-28510000.0,-28050000.0,-59020000.0,IPAR
2022-09-01,177.338,172.802,190.926,166.747,1918406,149395224.0,177.6697619047619,-2.9125886305664483,2.092281628254824,775900000.0,104300000.0,494300000.0,3.28,1111000000.0,381000000.0,730100000.0,41280000.0,-8175000.0,-33890000.0,-80630000.0,IPAR
2022-10-01,174.625,183.778,186.299,168.523,1474081,113970735.0,176.773,6.351778335898883,2.115865964441719,775900000.0,104300000.0,494300000.0,3.28,1111000000.0,381000000.0,730100000.0,41280000.0,-8175000.0,-33890000.0,-80630000.0,IPAR
2022-11-01,185.013,212.958,214.011,176.308,2032487,174712554.0,195.5679523809524,15.877852626538536,2.347915540381303,775900000.0,104300000.0,494300000.0,3.28,1111000000.0,381000000.0,730100000.0,41280000.0,-8175000.0,-33890000.0,-80630000.0,IPAR
2022-12-01,214.051,216.461,224.055,206.356,2012428,193108968.0,215.94304761904763,1.6449252904328526,1.4882690175378577,1087000000.0,120900000.0,694400000.0,3.8,1309000000.0,520400000.0,788100000.0,104700000.0,73030000.0,-90640000.0,-45570000.0,IPAR
2023-01-01,218.83,260.403,260.748,214.942,2418501,266300109.0,245.06805,20.300192644402458,2.134574697452829,1087000000.0,120900000.0,694400000.0,3.8,1309000000.0,520400000.0,788100000.0,104700000.0,73030000.0,-90640000.0,-45570000.0,IPAR
2023-02-01,260.464,264.838,270.873,247.464,2194859,259231813.0,259.9066842105263,1.703129380229873,1.6159530576713932,1087000000.0,120900000.0,694400000.0,3.8,1309000000.0,520400000.0,788100000.0,104700000.0,73030000.0,-90640000.0,-45570000.0,IPAR
2023-03-01,282.213,310.31,315.899,272.513,3915632,540327383.0,302.37647826086953,17.169741502352377,2.3726773791624933,311700000.0,54070000.0,203000000.0,1.69,1380000000.0,530600000.0,849600000.0,149100000.0,-7358000.0,61640000.0,-12560000.0,IPAR
2023-04-01,311.383,329.648,348.643,299.699,2549145,379214818.0,322.96994736842106,6.231832683445604,1.8065677744983768,311700000.0,54070000.0,203000000.0,1.69,1380000000.0,530600000.0,849600000.0,149100000.0,-7358000.0,61640000.0,-12560000.0,IPAR
2023-05-01,330.823,276.614,334.935,275.399,3111493,428361468.0,301.56713636363634,-16.088069698587592,2.5318755332472724,311700000.0,54070000.0,203000000.0,1.69,1380000000.0,530600000.0,849600000.0,149100000.0,-7358000.0,61640000.0,-12560000.0,IPAR
2023-06-01,277.14,297.38,307.485,277.14,2863164,386107695.0,295.7035238095238,7.507212216301418,1.7303458372941676,621000000.0,89020000.0,391400000.0,2.78,1352000000.0,504700000.0,846900000.0,74310000.0,6765000.0,37550000.0,-77430000.0,IPAR
2023-07-01,297.218,326.398,331.926,285.807,2423384,336787602.0,301.62330000000003,9.757885533660636,2.6276831639153424,621000000.0,89020000.0,391400000.0,2.78,1352000000.0,504700000.0,846900000.0,74310000.0,6765000.0,37550000.0,-77430000.0,IPAR
2023-08-01,325.021,306.492,328.99,281.585,1889823,260416903.0,303.2647391304348,-6.098689330204232,2.0891643059036884,621000000.0,89020000.0,391400000.0,2.78,1352000000.0,504700000.0,846900000.0,74310000.0,6765000.0,37550000.0,-77430000.0,IPAR
2023-09-01,308.153,296.843,322.682,285.453,2671307,363679100.0,299.19735000000003,-3.1482061521997284,2.0576111798897365,988900000.0,142200000.0,626400000.0,4.44,1394000000.0,517500000.0,876900000.0,79760000.0,24280000.0,40500000.0,-90470000.0,IPAR
2023-10-01,295.203,282.203,302.25,269.243,2311435,296155895.0,284.0601363636364,-4.931900027960923,2.174366589060197,988900000.0,142200000.0,626400000.0,4.44,1394000000.0,517500000.0,876900000.0,79760000.0,24280000.0,40500000.0,-90470000.0,IPAR
2022-01-01,173.0,155.12,177.28,139.5,5089304,796024355.0,158.909,-10.22628624341686,2.772125022872867,1461000000.0,278400000.0,696400000.0,5.21,3171000000.0,423300000.0,2747000000.0,709100000.0,389700000.0,-416300000.0,-125100000.0,IPGP
2022-02-01,155.29,131.0,162.62,128.75,10430804,1462634968.0,144.47315789473686,-15.54925219185147,2.884950825880062,1461000000.0,278400000.0,696400000.0,5.21,3171000000.0,423300000.0,2747000000.0,709100000.0,389700000.0,-416300000.0,-125100000.0,IPGP
2022-03-01,130.59,110.41,131.93,103.7,17961799,2054676095.0,114.83043478260868,-15.7175572519084,4.214004602498463,370000000.0,69570000.0,171800000.0,1.32,3098000000.0,390200000.0,2708000000.0,642500000.0,16420000.0,2470000.0,-80450000.0,IPGP
2022-04-01,111.33,95.13,115.49,91.16,12224511,1222630911.0,100.1775,-13.839326147993846,2.337023275634196,370000000.0,69570000.0,171800000.0,1.32,3098000000.0,390200000.0,2708000000.0,642500000.0,16420000.0,2470000.0,-80450000.0,IPGP
2022-05-01,94.88,106.14,117.87,93.565,16288164,1657841906.0,100.9395238095238,11.573636076947349,3.473980579293382,370000000.0,69570000.0,171800000.0,1.32,3098000000.0,390200000.0,2708000000.0,642500000.0,16420000.0,2470000.0,-80450000.0,IPGP
2022-06-01,106.16,94.78,107.28,83.33,18844734,1758204595.0,97.36619047619048,-10.702845298662144,3.446347191499529,747000000.0,126500000.0,344200000.0,2.42,3049000000.0,408400000.0,2640000000.0,771800000.0,95160000.0,280200000.0,-311500000.0,IPGP
2022-07-01,94.0,107.23,107.84,88.15,5553443,538645436.0,97.542,13.135682633466985,1.9568186195930168,747000000.0,126500000.0,344200000.0,2.42,3049000000.0,408400000.0,2640000000.0,771800000.0,95160000.0,280200000.0,-311500000.0,IPGP
2022-08-01,105.61,91.24,113.346,90.04,5932478,595072841.0,100.3408695652174,-14.911871677702148,2.102892113964192,747000000.0,126500000.0,344200000.0,2.42,3049000000.0,408400000.0,2640000000.0,771800000.0,95160000.0,280200000.0,-311500000.0,IPGP
2022-09-01,89.79,85.0,94.71,84.145,7580429,666590171.0,88.70238095238095,-6.83910565541429,1.6579678841719532,1096000000.0,202800000.0,494600000.0,3.94,2963000000.0,382000000.0,2581000000.0,869300000.0,171000000.0,407500000.0,-400900000.00000006,IPGP
2022-10-01,86.06,86.31,92.2,81.13,6218618,539329803.0,87.31952380952382,1.5411764705882458,2.375574993076546,1096000000.0,202800000.0,494600000.0,3.94,2963000000.0,382000000.0,2581000000.0,869300000.0,171000000.0,407500000.0,-400900000.00000006,IPGP
2022-11-01,83.04,91.68,98.485,80.525,5210951,465594711.0,90.35761904761904,6.2217587765033056,2.682226613579336,1096000000.0,202800000.0,494600000.0,3.94,2963000000.0,382000000.0,2581000000.0,869300000.0,171000000.0,407500000.0,-400900000.00000006,IPGP
2022-12-01,92.29,95.32,100.25,88.84,6043303,561970004.0,93.35142857142856,3.970331588132625,2.0701383332569727,1430000000.0,109900000.0,555400000.0,2.17,2743000000.0,357900000.0,2385000000.0,698200000.0,212600000.0,297000000.0,-514500000.0,IPGP
2023-01-01,96.51,112.75,112.93,95.55,5347972,565005157.0,107.56199999999998,18.285774234158623,1.690819010843459,1430000000.0,109900000.0,555400000.0,2.17,2743000000.0,357900000.0,2385000000.0,698200000.0,212600000.0,297000000.0,-514500000.0,IPGP
2023-02-01,112.97,123.89,135.46,110.78,5655000,690784562.0,121.24473684210528,9.880266075388032,3.2026605934269656,1430000000.0,109900000.0,555400000.0,2.17,2743000000.0,357900000.0,2385000000.0,698200000.0,212600000.0,297000000.0,-514500000.0,IPGP
2023-03-01,123.89,123.96,128.65,113.85,5449070,651098608.0,120.3286956521739,0.0565017354104302,1.8386933890848427,347200000.0,60140000.0,146900000.0,1.26,2671000000.0,332600000.0,2339000000.0,521100000.00000006,37280000.0,-96020000.0,-117200000.0,IPGP
2023-04-01,123.01,115.63,123.53,109.16,3282241,379315815.0,116.09631578947368,-6.719909648273637,1.5059489679207871,347200000.0,60140000.0,146900000.0,1.26,2671000000.0,332600000.0,2339000000.0,521100000.00000006,37280000.0,-96020000.0,-117200000.0,IPGP
2023-05-01,115.63,111.12,123.15,109.19,4918799,561951279.0,114.48045454545456,-3.900371875810771,1.839814930537011,347200000.0,60140000.0,146900000.0,1.26,2671000000.0,332600000.0,2339000000.0,521100000.00000006,37280000.0,-96020000.0,-117200000.0,IPGP
2023-06-01,111.31,136.47,137.98,108.19,6385663,821764766.0,124.78904761904762,22.813174946004324,3.386474479674679,687100000.0,122500000.0,294600000.0,2.58,2696000000.0,297900000.0,2399000000.0,573100000.0,103900000.0,-90540000.0,-129800000.0,IPGP
2023-07-01,135.98,132.1,142.5,126.8,3981375,531285989.0,134.04149999999998,-3.2021689748662707,1.4499716178009117,687100000.0,122500000.0,294600000.0,2.58,2696000000.0,297900000.0,2399000000.0,573100000.0,103900000.0,-90540000.0,-129800000.0,IPGP
2023-08-01,112.81,109.01,120.12,96.74,6651326,707872475.0,105.80652173913045,-17.4791824375473,4.058683083258242,687100000.0,122500000.0,294600000.0,2.58,2696000000.0,297900000.0,2399000000.0,573100000.0,103900000.0,-90540000.0,-129800000.0,IPGP
2023-09-01,109.55,102.19,109.7,98.02,4440483,447855553.0,101.732,-6.25630676084763,1.328530005603594,988500000.0,177500000.0,427500000.00000006,3.75,2673000000.0,288900000.0,2384000000.0,528300000.00000006,189900000.0,-163000000.0,-176000000.0,IPGP
2023-10-01,102.08,86.55,102.56,83.65,5624976,516437949.0,93.955,-15.304824346804969,1.973502725371956,988500000.0,177500000.0,427500000.00000006,3.75,2673000000.0,288900000.0,2384000000.0,528300000.00000006,189900000.0,-163000000.0,-176000000.0,IPGP
2022-01-01,41.51,35.88,42.4,33.5,18178875,674469754.0,37.4255,-13.102446112860244,2.787389532401152,614500000.0,-9319000.0,464100000.0,-0.07,3181000000.0,1893000000.0,1288000000.0,320900000.0,302900000.0,-36380000.0,-182500000.0,IRDM
2022-02-01,36.09,39.59,39.75,31.73,35383214,1215511412.0,35.25631578947368,10.340022296544028,2.6094510714225265,614500000.0,-9319000.0,464100000.0,-0.07,3181000000.0,1893000000.0,1288000000.0,320900000.0,302900000.0,-36380000.0,-182500000.0,IRDM
2022-03-01,39.61,40.32,41.73,36.98,16358553,648523677.0,39.84304347826087,1.8438999747410807,2.2338330151773658,168200000.0,2824000.0,123600000.0,0.02,3077000000.0,1885000000.0,1192000000.0,232000000.0,65770000.0,-13570000.0,-141300000.0,IRDM
2022-04-01,40.51,35.71,42.69,35.59,10883543,431276488.0,39.523,-11.433531746031743,3.015984699730568,168200000.0,2824000.0,123600000.0,0.02,3077000000.0,1885000000.0,1192000000.0,232000000.0,65770000.0,-13570000.0,-141300000.0,IRDM
2022-05-01,35.78,37.11,38.71,32.88,10290114,365347546.0,35.62619047619047,3.920470456454761,2.776476940425169,168200000.0,2824000.0,123600000.0,0.02,3077000000.0,1885000000.0,1192000000.0,232000000.0,65770000.0,-13570000.0,-141300000.0,IRDM
2022-06-01,37.34,37.56,38.37,33.88,11646390,427563360.0,36.84761904761905,1.2126111560226471,2.5823292272475142,343100000.0,7381000.0,251700000.0,0.06,3077000000.0,1896000000.0,1181000000.0,227200000.0,165600000.0,-81020000.0,-180800000.0,IRDM
2022-07-01,37.35,44.71,44.74,36.54,8652231,347395654.0,39.679,19.03620873269436,2.0264549542684325,343100000.0,7381000.0,251700000.0,0.06,3077000000.0,1896000000.0,1181000000.0,227200000.0,165600000.0,-81020000.0,-180800000.0,IRDM
2022-08-01,44.21,44.39,46.96,43.92,9669760,438797180.0,45.36565217391305,-0.7157235517781246,1.3874702865309052,343100000.0,7381000.0,251700000.0,0.06,3077000000.0,1896000000.0,1181000000.0,227200000.0,165600000.0,-81020000.0,-180800000.0,IRDM
2022-09-01,44.08,44.37,47.32,42.85,15965806,714497061.0,44.61380952380952,-0.0450551926109543,2.636790257859716,527200000.0,9530000.0,383000000.0,0.07,3063000000.0,1917000000.0,1145000000.0,218800000.00000003,254500000.0,-94760000.0,-263800000.0,IRDM
2022-10-01,44.54,51.53,51.62,44.5,11802919,567318451.0,48.09238095238096,16.13702952445346,2.306342913930108,527200000.0,9530000.0,383000000.0,0.07,3063000000.0,1917000000.0,1145000000.0,218800000.00000003,254500000.0,-94760000.0,-263800000.0,IRDM
2022-11-01,51.91,53.1,53.61,49.272,10965372,566877447.0,51.64619047619048,3.04676887250146,2.19584350744362,527200000.0,9530000.0,383000000.0,0.07,3063000000.0,1917000000.0,1145000000.0,218800000.00000003,254500000.0,-94760000.0,-263800000.0,IRDM
